지자체명,합계,가평군,강릉시,강진군,거제시,거창군,경산시,경주시,고령군,고성군,고양시,고창군,고흥군,곡성군,공주시,과천시,광명시,광양시,광주시,광주광역시,괴산군,구리시,구미시,군산시,군위군,군포시,금산군,김제시,김천시,김포시,김해시,나주시,남양주시,남원시,남해군,논산시,단양군,담양군,당진시,대구광역시,대전광역시,동두천시,동해시,목포시,무안군,밀양시,보령시,보성군,부산광역시,부안군,부여군,부천시,사천시,삼척시,상주시,서산시,서울특별시,서천군,성남시,성주군,세종자치시,수원시,순창군,순천시,시흥시,신안군,아산시,안동시,안산시,안성시,안양시,양산시,양주시,양평군,여수시,여주시,영광군,영암군,영월군,영천시,예산군,예천군,오산시,옥천군,완도군,완주군,용인시,울산광역시,원주시,음성군,의령군,의성군,의왕시,의정부시,이천시,익산시,인천광역시,임실군,장성군,장수군,장흥군,전주시,정선군,정읍시,제천시,증평군,진도군,진안군,진주시,진천군,창녕군,창원시,천안시,청도군,청송군,청양군,청주시,춘천시,충주시,칠곡군,태백시,태안군,통영시,파주시,평택시,포천시,포항시,하남시,하동군,함안군,함평군,합천군,해남군,홍성군,홍천군,화성시,화순군,횡성군
공급량,"174,574,525,627","110,513,423","7,393","12,121,095","730,782,212","153,292","725,227,279","272,529,923","56,669,511","162,403,860","2,697,910,993","199,594,216","99,273,748","31,903,065","351,888,940","253,617,782","1,091,328,584","2,700,725,269","1,079,083,377","4,594,344,823","50,521,053","520,977,841","4,806,428,608","2,430,681,711","32,143,704","776,337,246","60,761,316","219,023,403","186,388,911","457,095,640","1,147,305,711","205,457,725","1,042,767,603","56,006,077","57,128,669","322,191,305","38,580,896","33,510,400","955,899,796","8,321,839,624","4,551,714,892","97,514,318","134,811,643","900,510,646","117,513,844","82,652,990","213,055,363","25,593,138","12,657,436,646","234,725,781","1,669,064,059","1,614,967,989","391,123,095","45,265,969","100,919,773","826,959,072","26,155,911,110","122,009,468","3,546,456,922","39,766,553","450,446,006","3,721,126,421","6,377,772","491,474,426","970,146,335","20,740,009","1,774,299,172","24,419,677","4,562,770,330","384,734,681","2,513,476,554","800,311,499","462,671,324","29,529,801","9,245,802,498","174,643,792","40,150,200","274,787,019","3,981,735","300,170,872","33,723,548","28,848,491","528,471,825","4,466,455","24,417,866","132,276,598","2,065,540,292","15,537,564,917","817,768,392","294,880,475","10,098,209","322,068","256,442,022","1,146,724,003","458,423,499","511,315,487","12,149,134,791","18,989,715","50,064,345","41,058,467","47,344,140","2,070,255,554","115,986,183","328,851,040","1,796,512","92,574,607","40,304,863","8,225,724","473,768,703","176,211,644","142,348,474","1,848,105,365","1,813,686,820","78,416,487","67,783,183","16,663,945","2,957,019,355","87,631,404","473,922,151","329,573,663","240,368,731","266,488,290","580,798,038","1,107,700,459","1,476,518,640","261,930,282","3,000,637,694","472,793,522","44,662,981","2,437,701,532","9,043,350","53,220,266","43,235,177","166,435,142","11,656,518","2,235,813,416","133,658,011","79,702,878"
2008-03,"493,076,467","407,768",0,"6,820","2,502,128",0,"2,513,827","861,942","118,215","545,900","8,392,412","617,141","370,858","93,072","342,678","579,360",0,"6,814,296","3,304,658","13,590,090","125,893","1,640,054","14,847,820","6,423,450",0,"2,019,148",0,"597,496","467,218",0,"3,610,238","528,151","3,011,232","209,595","192,751","962,106","177,250",0,"1,792,271","24,403,586","16,273,438","673,797","95,148","3,082,500","284,841","250,730","603,717","126,598","34,007,443","823,581","2,216,195","5,854,385","1,323,819","133,472","322,708","2,748,973","58,944,363","466,850","10,253,735",0,"1,021,658","10,651,351",0,"1,022,721","2,838,345","29,091","5,125,915",0,"13,538,381","1,076,098","7,167,639","2,391,483","1,593,728","64,823","26,661,189","466,021","105,200","770,579","11,505","624,685","119,010","34,002","1,664,359",0,"79,214","433,911","6,075,351","54,029,544","3,172,687","854,689","23,380",0,"438,471","3,353,110","1,104,233","1,508,606","32,969,587","55,779",0,"163,512","14,310","6,606,450","401,575","918,442","3,876","335,943","91,490",0,"1,864,400","441,064","372,224","5,156,006","6,033,200","192,418","221,436",0,"9,431,937","65,369","732,853","815,551","760,140","965,267","2,216,805","1,860,993","3,922,964","569,860","10,180,812","1,244,660","114,003","7,923,075","5,608","185,509","37,258","480,147",0,"6,437,362","411,892","265,994"
2008-04,"475,488,323","385,124",0,"11,552","2,418,038",0,"2,437,207","796,863","114,357","512,680","8,219,697","610,361","369,939","72,006","402,271","592,476",0,"6,811,851","3,260,050","13,450,290","112,687","1,785,132","14,748,809","6,242,990",0,"1,990,323",0,"583,367","481,269",0,"3,572,231","517,801","2,910,337","250,884","184,054","931,502","156,663",0,"1,830,082","24,082,878","15,703,929","643,339","49,548","2,914,517","273,030","244,102","538,793","121,941","34,074,992","717,796","2,162,872","5,834,272","1,261,133","113,206","388,982","2,358,698","60,513,525","456,280","10,012,783",0,"1,033,414","10,513,180",0,"798,715","2,879,133","32,827","4,958,916",0,"13,203,026","1,041,471","7,215,589","2,336,409","1,525,101","73,046","25,873,639","443,880","102,980","739,505","10,417","589,212","115,273","36,664","1,572,418",0,"69,111","446,810","5,878,940","44,340,135","3,083,701","803,712","37,020",0,"398,920","3,257,089","1,108,229","1,493,550","31,577,969","45,670",0,"147,824","12,895","6,458,210","312,761","871,270",0,"339,590","79,798",0,"1,719,858","417,031","377,184","4,881,530","6,061,003","192,543","246,867",0,"8,502,721","91,096","731,686","778,092","596,149","933,357","2,134,972","1,832,562","3,858,853","560,460","9,850,603","1,232,831","109,019","7,686,612","5,712","188,466","37,845","456,132",0,"6,273,916","394,112","249,583"
2008-05,"489,943,562","398,506",0,"14,851","2,470,632",0,"2,587,401","848,877","116,949","526,303","8,645,147","647,907","405,400","74,133","297,495","625,825",0,"7,291,965","3,435,460","14,958,540","130,521","1,735,675","15,535,901","6,576,375",0,"2,075,185",0,"633,894","507,180",0,"3,872,940","543,984","3,012,546","241,734","151,026","973,922","176,566",0,"1,785,587","24,838,632","16,399,856","946,546","38,691","3,097,913","270,546","240,941","651,308","124,079","34,817,953","787,404","2,229,729","6,173,821","1,309,592","110,340","466,670","2,774,140","60,265,137","452,592","10,617,037",0,"1,013,639","10,531,206",0,"558,100","2,879,548","36,669","5,344,357",0,"13,533,226","1,074,636","7,779,052","2,439,269","1,606,535","81,010","25,961,869","561,185","106,704","748,264","11,331","701,649","119,348","39,651","1,650,063",0,"69,202","424,550","6,318,049","43,546,091","3,229,364","843,016","31,800",0,"90,272","3,504,613","1,180,312","1,462,074","32,636,744","50,092",0,"163,064","13,674","6,735,759","330,117","901,072",0,"336,780","99,149",0,"1,759,716","439,927","399,505","4,930,384","6,475,377","196,314","233,331",0,"8,946,617","116,843","828,949","816,574","626,913","1,044,123","2,188,929","1,867,198","4,143,014","611,557","10,389,295","1,262,943","127,532","7,798,673","7,263","179,612","37,603","481,544",0,"6,716,117","391,601","271,649"
2008-06,"480,275,052","407,696",0,"9,802","2,544,591",0,"2,538,688","814,700","113,447","510,809","8,419,563","655,721","352,503","83,792","333,951","644,531",0,"6,839,766","3,843,730","13,813,780","111,918","1,699,068","15,306,517","6,579,970",0,"2,075,528",0,"593,459","469,603",0,"3,892,598","517,786","3,061,148","170,180","112,882","950,030","175,668",0,"1,773,509","22,732,233","15,975,049","285,735","39,625","2,924,497","252,001","239,898","630,299","118,054","35,710,109","815,809","2,134,493","6,191,706","1,235,646","119,487","449,620","2,873,386","62,394,266","424,748","10,438,671",0,"1,034,085","10,464,119",0,"666,197","2,914,612","37,879","5,546,765",0,"13,597,904","1,043,189","7,428,381","2,175,555","1,580,532","88,131","25,569,796","490,278","105,396","761,224","10,547","669,495","115,498","38,370","1,650,433",0,"70,880","405,698","6,270,870","36,961,551","3,152,033","788,053","26,370",0,"420,342","3,534,208","1,177,894","1,451,370","33,265,553","50,121",0,"158,910","11,293","6,503,895","314,374","855,377",0,"334,833","96,000",0,"1,745,354","450,652","436,943","4,894,526","6,208,450","195,672","217,089",0,"8,953,823","127,960","810,338","825,036","667,484","967,336","2,117,191","1,882,758","4,225,974","599,553","10,030,569","1,369,670","121,886","8,217,387","8,133","184,961","34,769","479,076",0,"6,597,973","392,733","271,479"
2008-07,"521,278,549","425,136",0,"9,802","2,762,722",0,"2,797,605","1,042,705","142,724","578,544","9,389,765","695,440","395,524","74,196","423,147","674,011",0,"7,418,465","3,968,580","15,567,030","121,373","1,757,094","16,472,201","7,358,810",0,"2,214,589",0,"652,317","554,687",0,"4,404,279","568,600","3,200,433","209,462","136,227","1,014,473","199,960",0,"1,831,885","27,865,350","17,079,163","108,021","128,206","3,212,046","258,272","257,516","743,709","127,072","39,102,399","868,200","2,372,052","6,635,991","1,395,946","121,408","413,160","2,956,339","69,362,418","474,360","11,255,840",0,"1,180,264","11,454,243",0,"755,813","3,137,605","44,514","5,914,689",0,"14,473,588","1,154,922","8,049,052","2,208,607","1,660,305","90,405","27,236,553","518,974","110,630","836,696","8,138","722,239","119,347","44,604","1,735,828",0,"102,424","432,170","6,719,748","37,300,598","3,385,255","861,206","15,880",0,"453,454","3,694,330","1,287,521","1,588,468","34,703,786","53,469",0,"165,843","12,558","6,974,570","329,537","929,087",0,"342,181","117,200",0,"2,002,176","480,114","496,418","5,259,752","6,814,312","224,266","282,369",0,"9,836,051","100,705","910,770","865,450","716,459","1,054,096","2,247,511","2,071,422","4,310,256","663,914","11,155,472","1,362,729","146,208","8,757,632","8,621","181,186","42,767","517,256",0,"7,313,148","441,545","290,389"
2008-08,"497,428,103","416,539",0,"9,802","2,755,695",0,"2,629,955","1,090,194","137,365","594,703","9,142,616","775,820","417,572","63,319","200,020","819,648",0,"7,210,347","3,553,950","15,107,060","123,151","1,718,757","15,876,435","7,110,540",0,"2,174,715",0,"635,140","503,938",0,"3,803,375","572,627","3,066,666","232,778","91,201","991,504","195,166",0,"1,808,084","23,406,410","16,581,090","93,899","112,907","3,165,962","247,964","258,286","862,315","125,485","35,951,620","945,550","2,364,989","6,687,675","1,373,911","112,487","346,180","3,068,638","62,168,215","503,971","10,960,428",0,"1,173,092","10,516,217",0,"702,086","2,945,396","46,352","5,805,582",0,"13,856,113","1,252,937","7,838,710","2,178,434","1,606,452","89,904","29,172,812","515,561","112,170","824,507","8,701","726,429","151,511","45,473","1,704,105",0,"102,494","425,600","7,257,031","36,286,118","3,298,628","882,632","32,040",0,"443,356","3,616,672","1,227,374","1,740,572","33,105,608","61,368",0,"169,267","15,396","6,825,294","329,643","937,736",0,"340,572","117,108",0,"1,883,058","447,289","500,231","5,019,736","6,867,878","227,788","224,758",0,"9,461,462","97,958","894,144","830,727","648,793","1,146,805","2,431,709","2,147,410","4,079,341","644,692","9,875,880","1,167,068","155,074","8,230,753","8,140","168,225","53,452","519,259",0,"7,344,969","431,496","266,291"
2008-09,"506,701,818","434,410",0,"14,081","2,546,406",0,"2,729,854","975,175","133,926","540,718","8,652,998","661,960","446,387","82,153","334,547","806,433",0,"7,482,108","3,490,515","15,060,350","130,898","1,825,563","14,302,325","6,973,120",0,"2,181,958",0,"649,782","500,375",0,"4,164,596","577,431","3,154,190","198,155","157,858","966,834","133,077",0,"1,624,391","24,974,203","16,041,888","46,035","39,166","3,058,765","234,929","263,167","719,779","122,664","37,739,002","863,652","2,520,664","6,384,216","1,242,266","129,143","421,110","2,901,457","68,214,676","456,269","10,444,205",0,"1,121,707","10,268,288",0,"845,655","2,801,777","46,217","5,848,827",0,"13,731,282","1,221,119","7,467,172","2,182,242","1,519,697","88,206","28,362,927","556,000","107,070","861,496","9,693","689,268","127,233","40,044","1,772,669",0,"82,089","405,710","7,157,189","40,857,721","3,195,360","808,906","34,460",0,"424,988","3,398,491","1,152,409","1,721,600","33,535,457","59,042",0,"160,556","22,049","6,685,950","345,943","922,398",0,"320,265","113,734",0,"1,970,338","438,183","457,714","5,085,438","6,503,480","213,498","225,761",0,"9,077,437","113,110","934,880","811,101","678,507","1,011,834","2,101,737","2,118,449","3,914,924","619,378","11,854,180","1,352,522","144,861","8,904,943","8,140","199,560","46,741","518,025",0,"6,898,115","422,077","254,149"
2008-10,"507,630,572","420,156",0,"13,781","2,717,177",0,"2,603,040","1,333,504","125,789","568,200","8,745,340","774,730","450,825","107,841","462,634","839,932",0,"7,153,087","4,095,405","15,158,710","131,410","1,732,385","14,020,080","6,902,310",0,"2,243,989",0,"625,911","483,327",0,"3,951,397","545,662","3,140,170","206,884","200,229","964,504","142,985",0,"1,751,556","24,353,556","16,324,423","173,014","71,532","3,110,146","276,816","248,865","584,801","122,108","35,876,561","839,300","2,523,328","6,442,000","1,252,758","126,229","372,840","2,838,504","63,771,716","463,220","10,562,189",0,"1,141,423","11,120,292",0,"917,142","2,908,835","46,442","6,121,556",0,"14,223,780","1,261,453","7,414,062","2,301,356","1,494,987","78,681","27,785,999","533,394","105,500","920,274","9,367","718,572","120,001","37,712","1,830,692",0,"84,404","429,550","5,802,551","46,182,225","3,305,444","848,542","34,800",0,"412,956","3,354,167","1,191,874","1,633,720","32,695,860","67,046",0,"158,968","119,636","6,852,100","358,360","878,795",0,"321,062","134,024",0,"1,804,443","443,954","502,691","5,245,918","6,245,969","211,037","226,364",0,"12,410,312","90,743","826,386","803,751","847,640","1,000,130","2,322,478","2,289,426","3,916,518","634,920","10,572,574","1,335,110","146,761","8,500,064","6,388","179,517","45,617","519,891",0,"6,913,396","424,128","259,986"
2008-11,"473,810,358","386,060",0,"11,893","2,609,238",0,"2,402,420","1,201,517","138,432","547,138","8,337,095","639,080","428,055","108,956","294,469","875,277",0,"6,534,805","3,280,920","14,003,700","130,405","1,596,431","12,695,406","6,560,170",0,"2,197,932",0,"599,542","435,852",0,"3,493,845","541,401","2,862,521","230,412","197,943","902,074","119,675",0,"1,476,982","23,752,816","16,157,893","355,148","317,825","2,908,716","272,130","227,165","594,364","119,623","32,191,859","774,930","2,326,003","6,138,388","1,137,038","127,880","368,970","2,424,096","58,259,920","450,409","9,899,959",0,"1,042,549","10,291,400",0,"1,114,927","2,668,705","40,456","5,676,707",0,"13,044,506","1,180,268","6,972,457","2,017,476","1,383,407","71,873","24,011,449","445,213","102,075","879,027","8,502","700,880","91,326","35,990","1,744,867",0,"73,800","415,550","5,443,309","47,806,742","3,163,531","793,667","37,210",0,"378,100","3,301,826","1,164,790","1,488,460","31,266,088","56,476",0,"156,997","203,152","6,714,410","337,619","855,148",0,"320,444","139,582",0,"1,504,851","441,645","454,140","4,879,202","5,680,830","191,971","203,733",0,"9,481,599","104,159","709,005","764,048","840,639","976,584","2,210,252","2,183,374","3,907,800","598,530","9,794,936","1,191,731","133,721","7,544,078","6,408","160,497","43,715","481,321",0,"6,393,273","398,428","244,149"
2008-12,"501,626,702","453,500",0,"12,898","2,519,743",0,"2,519,190","1,133,905","144,135","564,467","8,256,491","700,510","434,018","78,371","367,719","666,924",0,"6,556,879","3,050,780","15,214,830","137,729","1,740,452","12,092,984","6,686,600",0,"2,260,004",0,"614,244","499,032",0,"4,095,942","556,701","3,084,633","240,087","210,277","886,739","149,362","24,976","1,308,254","22,599,358","16,033,894","457,446","558,230","3,021,963","289,612","280,887","640,313","132,150","35,376,441","772,792","2,206,164","6,369,442","1,171,109","137,467","399,130","2,529,641","64,964,504","462,170","10,330,354",0,"970,816","10,696,165",0,"1,069,848","2,576,913","43,716","5,464,833",0,"12,685,907","1,088,250","7,028,373","2,229,686","1,459,274","72,560","24,827,888","391,421","96,170","980,812","11,022","729,390","118,880","43,015","1,731,326",0,"96,926","432,500","5,599,607","58,462,020","3,300,438","798,924","44,300",0,"410,445","3,324,689","1,153,207","1,538,270","33,021,395","49,944",0,"152,371","198,190","6,729,360","468,945","836,472",0,"339,627","184,159",0,"1,839,135","447,320","540,407","5,059,375","5,484,819","207,713","259,094",0,"9,240,129","129,945","744,007","770,791","1,006,651","976,306","2,254,005","1,944,657","3,708,735","639,947","10,726,522","1,292,655","145,839","8,713,692","6,368","189,293","51,017","486,775",0,"6,638,383","418,339","251,286"
2009-01,"483,695,788","436,793",0,"13,650","2,426,870",0,"2,432,221","1,132,648","145,032","599,890","8,239,093","715,857","390,849","124,811","273,514","640,229","5,935,500","5,571,613","4,148,980","15,487,250","148,729","1,610,271","12,688,268","6,694,400",0,"2,260,209",0,"671,010","441,127",0,"3,620,649","569,670","3,024,765","176,913","250,109","934,733","161,298","37,169","1,322,547","21,874,419","16,571,136","481,601","907,140","3,008,778","290,660","293,607","798,855","138,444","31,554,422","836,648","2,329,371","6,053,987","1,165,730","92,179","342,680","2,552,055","59,178,897","492,136","9,961,468",0,"1,040,386","10,697,526",0,"1,240,438","2,393,767","43,125","5,665,276",0,"12,191,194","1,111,802","6,832,909","2,476,371","1,598,576","68,479","26,010,128","414,860","93,200","1,176,347","2,805","755,321","142,849","40,743","1,717,722",0,"105,612","421,420","5,934,251","51,187,504","3,325,963","818,950","31,570",0,"424,948","3,336,152","1,179,491","1,639,940","26,493,654","54,478","26,817","162,791","196,379","6,777,710","325,386","888,618",0,"349,242","152,894",0,"1,871,354","467,488","580,388","4,975,504","5,722,111","221,682","237,582",0,"8,534,586","118,498","718,399","777,725","888,226","979,427","2,275,211","2,020,271","3,721,870","649,491","9,873,482","1,271,064","132,029","7,964,982","6,882","162,238","53,764","504,663",0,"6,468,419","421,330","278,648"
2009-02,"437,109,000","393,795",0,"12,723","2,270,382",0,"2,260,342","984,741","133,256","532,847","7,417,150","639,252","345,574","90,657","200,495","586,436","5,332,500","5,275,525","3,209,160","12,810,240","128,673","1,465,565","12,246,081","6,064,580",0,"2,091,454",0,"545,020","429,276",0,"3,316,153","469,051","2,795,888","141,550","299,687","791,948","129,540","48,098","1,524,413","20,956,837","14,611,553","641,699","630,901","2,680,352","260,225","250,492","736,133","121,929","30,325,918","711,354","2,147,344","5,418,578","1,048,299","56,229","311,520","2,374,514","54,184,937","431,877","9,070,577","29,570","924,190","9,492,795",0,"1,347,919","2,360,212","36,456","5,389,280",0,"11,556,046","998,842","6,105,240","2,250,279","1,400,513","64,072","24,169,178","404,705","84,039","1,061,914",0,"669,277","136,375","34,125","1,568,080",0,"98,681","389,560","5,363,919","42,850,779","3,040,193","742,263","25,710",0,"379,050","2,915,257","1,061,060","1,457,330","23,935,477","49,280","95,855","141,621","172,180","6,161,500","169,147","763,255","3,815","302,913","161,042",0,"1,632,562","436,674","530,967","4,410,487","5,377,100","187,271","219,940",0,"7,801,294","68,107","658,148","693,494","411,054","859,943","2,072,125","2,005,594","3,339,485","562,093","8,476,140","1,123,072","156,809","6,966,147","6,160","148,875","46,127","432,567",0,"5,588,511","338,959","242,981"
2009-03,"490,585,486","440,799",0,"15,848","2,422,757",0,"2,579,361","1,029,311","151,975","589,756","8,168,310","659,411","377,776","81,307","173,764","643,210","5,927,100","5,587,789","3,620,140","14,910,990","135,036","1,616,105","13,763,406","6,749,060",0,"2,336,341",0,"600,067","497,827",0,"3,818,009","514,277","3,011,035","355,314","319,383","903,756","93,320","58,348","1,504,178","23,570,722","14,920,782","909,658","305,518","2,979,345","315,707","255,989","668,617","130,644","33,726,914","779,528","2,336,141","6,084,481","1,167,817","51,432","333,720","2,667,730","62,219,220","499,309","10,112,026","33,357","972,973","10,463,165",0,"1,075,778","2,635,063","39,373","6,239,878",0,"12,973,692","1,131,341","6,728,348","2,534,379","1,611,545","77,653","26,498,616","477,150","100,541","1,189,937",0,"744,973","137,611","42,000","1,611,317",0,"99,084","424,925","5,956,430","52,092,284","3,352,264","799,726","29,970",0,"408,323","3,268,376","1,182,615","1,582,020","25,744,797","53,948","143,870","149,715","188,381","6,769,955","195,161","799,387",0,"330,032","216,674",0,"1,815,853","478,547","559,511","5,473,856","5,886,400","173,544","239,639",0,"8,764,707","116,344","758,010","724,091","481,992","955,962","2,289,685","2,421,989","3,749,690","549,506","9,359,912","1,515,841","134,680","7,538,395","6,469","186,268","48,525","476,203",0,"6,467,128","356,606","259,140"
2009-04,"478,436,425","407,162",0,"15,414","2,312,557",0,"2,559,193","1,043,820","140,881","578,187","8,146,291","648,030","365,881","80,204","255,443","661,893","5,746,200","5,640,707","3,338,170","14,840,030","132,751","1,703,621","14,170,138","6,508,825",0,"2,255,091",0,"588,232","492,182",0,"3,662,631","512,106","2,875,964","300,888","300,629","884,534","57,281","58,090","1,625,722","22,962,964","15,581,757","871,612","36,375","2,932,632","307,752","283,742","583,498","128,500","30,191,166","645,300","2,196,803","5,983,931","1,159,858","49,172","369,270","2,680,057","59,813,695","487,065","9,815,325","30,242","945,321","10,371,985",0,"940,210","2,617,774","38,829","6,426,496",0,"12,866,137","1,119,054","6,806,048","2,487,618","1,610,523","79,858","26,047,133","506,434","113,244","1,094,492",0,"705,240","127,675","40,858","1,544,250",0,"103,326","414,222","5,907,053","50,959,167","3,254,341","774,619","46,120",0,"397,749","3,172,374","1,171,178","1,518,910","25,213,277","90,483","124,633","150,800","183,530","6,283,140","245,008","799,442",0,"325,178","199,319",0,"1,747,399","454,828","555,865","5,114,990","5,718,334","207,099","223,485",0,"8,683,529","89,631","1,036,905","720,859","527,961","937,881","2,213,815","2,455,378","3,676,578","579,570","9,468,186","1,299,032","131,123","6,942,433","6,951","168,932","48,120","469,015",0,"6,491,726","373,622","250,666"
2009-05,"496,420,328","410,951",0,"15,507","2,436,837",0,"2,714,329","1,171,310","152,112","596,196","8,547,968","678,440","379,823","93,060","1,583,220","797,455","6,237,200","6,120,270","3,343,160","19,740,400","136,857","1,727,414","15,019,599","6,963,360",0,"2,261,894",0,"638,487","492,239",0,"3,659,227","550,870","3,009,548","342,519","307,787","918,126","71,227","62,618","1,860,940","23,501,562","16,150,570","931,835","60,698","3,121,699","328,892","305,241","631,161","132,852","30,135,601","650,100","2,270,746","6,434,950","1,217,857","51,094","440,570","2,793,110","59,840,701","543,177","10,347,647","30,230","1,010,635","10,875,562",0,"466,246","2,669,897","42,445","6,859,487",0,"13,615,759","1,164,637","7,303,587","2,468,888","1,724,942","86,640","26,572,225","576,476","194,293","1,005,946",0,"756,637","140,593","49,059","1,600,510",0,"113,552","436,010","6,389,950","48,799,878","3,369,780","812,597","35,620",0,"467,265","3,425,227","1,282,954","1,640,450","25,660,783","65,895","128,325","138,823","210,877","6,747,470","281,310","916,280",0,"353,489","212,076",0,"1,760,577","471,159","580,500","5,154,160","6,217,998","222,350","213,950",0,"9,073,322","77,429","875,520","766,295","523,023","1,015,889","2,299,812","2,552,907","3,926,470","641,324","10,054,973","1,285,180","141,168","6,651,508","5,971","157,001","49,472","498,559",0,"6,914,181","392,342","262,970"
2009-06,"511,776,968","462,303",0,"18,709","2,422,303",0,"2,778,668","1,160,100","168,095","588,255","8,782,419","692,994","370,485","85,360","1,615,444","900,539","6,181,400","6,491,307","3,767,888","21,185,550","144,219","1,867,872","15,327,941","7,093,900",0,"2,273,959",0,"631,210","529,920",0,"4,235,082","526,252","3,279,108","202,771","288,343","926,706","76,800","68,784","2,201,099","25,971,640","16,295,483","408,777","38,859","3,077,071","343,762","287,716","655,466","128,736","30,108,136","674,993","2,229,934","6,556,546","1,202,447","57,801","453,390","2,922,046","68,833,747","513,095","10,317,482","43,349","959,542","10,896,582",0,"493,090","2,724,166","47,524","7,000,105",0,"13,971,536","1,185,315","7,246,175","2,580,619","1,681,207","99,740","26,949,756","627,861","181,327","1,007,827",0,"726,961","152,509","42,899","1,598,306",0,"88,942","444,739","6,479,748","43,143,939","3,282,338","835,772","43,470",0,"485,965","3,428,609","1,277,980","1,956,270","27,699,928","42,040","119,104","150,373","214,608","6,704,740","267,279","897,976",0,"332,106","206,839",0,"1,961,428","480,769","576,720","5,596,517","6,148,350","228,845","246,250",0,"9,201,165","114,298","869,035","766,803","560,307","972,402","2,261,157","2,572,655","4,015,672","638,336","10,138,326","1,545,795","143,070","7,424,349","7,124","184,352","53,464","533,543",0,"7,139,547","401,331","253,285"
2009-07,"505,237,497","446,416",0,"19,300","2,548,423",0,"2,753,114","1,043,195","155,650","606,609","9,186,361","716,056","369,745","72,582","1,508,066","765,327","6,452,300","6,918,060","3,593,796","20,110,370","151,905","1,656,947","16,059,180","7,255,730",0,"2,333,518",0,"640,844","582,704",0,"4,095,035","551,214","3,353,246","183,194","262,208","988,444","78,600","61,100","2,365,593","24,859,232","17,120,372","85,722","35,291","3,149,785","345,528","318,507","737,889","135,043","31,225,365","762,457","2,345,103","6,787,855","1,272,598","62,369","515,290","3,069,320","67,200,974","534,231","10,693,276","33,193","995,824","11,199,044",0,"522,275","2,834,086","45,421","7,230,444",0,"14,734,211","1,265,332","7,532,543","2,627,685","1,711,948","93,531","25,967,107","556,307","191,239","1,074,516",0,"856,222","143,782","47,674","1,688,629",0,"98,758","463,114","6,681,275","32,972,463","3,482,980","849,853","43,720",0,"491,502","3,573,720","1,294,094","2,092,960","27,600,032","43,482","140,169","148,449","220,681","6,925,340","299,005","945,365",0,"336,872","184,662",0,"1,941,927","525,455","591,857","5,151,773","6,501,633","244,932","239,788",0,"9,676,700","104,884","850,072","778,606","613,101","1,049,672","2,444,080","2,749,766","4,100,541","657,560","9,797,239","1,340,917","149,615","7,373,420","8,646","169,474","63,525","551,898",0,"7,459,757","455,349","264,762"
2009-08,"501,691,399","459,118",0,"20,967","2,564,970",0,"2,720,509","1,072,775","174,285","631,173","9,224,777","742,630","358,999","85,166","1,511,282","738,682","6,796,000","7,468,876","3,515,830","15,654,300","150,864","1,764,546","15,469,040","7,043,120",0,"2,307,301",0,"667,760","559,666",0,"4,199,777","528,677","3,397,193","176,595","264,320","1,014,383","95,500","51,150","2,098,550","25,820,742","17,251,242","90,584","62,822","3,474,628","351,526","315,925","780,536","122,584","30,744,607","833,055","2,352,259","6,378,858","1,282,958","65,423","413,870","3,144,770","63,530,185","593,900","10,656,040","32,399","968,950","10,536,228",0,"613,358","2,785,357","45,888","7,477,236",0,"14,272,978","1,303,546","7,601,277","2,690,544","1,766,115","98,479","25,232,927","627,541","160,526","983,907",0,"794,563","145,817","48,971","1,674,555",0,"109,384","457,789","6,651,618","39,229,660","3,461,333","864,223","46,020",0,"500,562","3,505,041","1,271,041","1,758,349","27,003,244","47,526","148,602","155,417","227,071","6,995,000","342,901","987,827",0,"331,154","207,483",0,"2,050,331","522,818","580,238","5,048,988","6,640,713","241,385","237,886",0,"9,523,322","107,500","926,124","783,984","656,484","1,148,706","2,509,927","2,778,673","4,059,667","659,560","9,427,150","1,289,568","158,318","7,409,917","8,370","168,202","57,701","540,798",0,"7,489,116","429,702","278,549"
2009-09,"513,009,309","434,544",0,"21,597","2,478,239",0,"2,618,527","1,088,981","167,658","606,871","8,743,541","696,960","369,889","92,392","1,540,729","706,059","6,695,700","7,350,368","3,553,850","14,452,440","141,704","1,815,749","15,559,595","7,531,220",0,"2,312,174",0,"652,264","528,967",0,"4,172,634","526,235","3,241,783","180,789","272,812","985,580","38,800","53,701","2,312,853","28,924,537","16,730,785","126,415","61,101","3,357,087","351,160","294,726","618,117","111,824","30,954,035","757,150","2,321,675","6,157,079","1,275,334","64,991","434,860","3,037,896","68,847,350","554,990","9,874,509","33,335","1,058,996","10,489,079",0,"535,993","2,942,385","49,170","7,316,159",0,"14,550,723","1,333,634","7,221,686","2,684,490","1,715,536","93,079","27,823,707","610,948","158,203","892,514",0,"661,766","139,782","46,080","1,661,062",0,"115,296","454,200","6,568,440","44,591,325","3,314,374","870,798","42,400",0,"470,963","3,424,060","1,238,057","1,622,400","27,785,833","46,194","131,794","157,681","217,878","6,673,680","254,023","942,345",0,"338,567","159,937",0,"2,017,323","498,843","532,688","5,270,013","6,525,316","242,718","238,670",0,"9,255,932","114,174","891,302","805,342","686,810","1,022,205","2,367,210","2,949,957","3,917,925","655,633","9,530,033","1,323,068","148,401","7,047,621","7,709","168,925","47,441","537,871",0,"7,302,754","404,348","259,679"
